,player_name,player_id,pro_team,projected_points,year,eligible_slots,proj_rushingAttempts,proj_rushingYards,proj_rushingTouchdowns,proj_rushing2PtConversions,proj_27,proj_28,proj_29,proj_30,proj_31,proj_33,proj_34,proj_rushing40PlusYardTD,proj_rushing50PlusYardTD,proj_rushing100To199YardGame,proj_rushing200PlusYardGame,proj_rushingYardsPerAttempt,proj_receivingYards,proj_receivingTouchdowns,proj_receiving2PtConversions,proj_receiving40PlusYardTD,proj_receiving50PlusYardTD,proj_47,proj_48,proj_49,proj_50,proj_51,proj_receivingReceptions,proj_receiving100To199YardGame,proj_receiving200PlusYardGame,proj_receivingTargets,proj_receivingYardsPerReception,proj_2PtConversions,proj_fumbleRecoveredForTD,proj_66,proj_67,proj_fumbles,proj_70,proj_71,proj_lostFumbles,proj_turnovers,proj_210,proj_211,proj_212,proj_passingAttempts,proj_passingCompletions,proj_passingIncompletions,proj_passingYards,proj_passingTouchdowns,proj_5,proj_6,proj_7,proj_8,proj_9,proj_10,proj_11,proj_12,proj_passing40PlusYardTD,proj_passing50PlusYardTD,proj_passing300To399YardGame,proj_passing400PlusYardGame,proj_passing2PtConversions,proj_passingInterceptions,proj_passingCompletionPercentage,proj_passingTimesSacked,proj_65,proj_69,proj_madeFieldGoalsFrom50Plus,proj_attemptedFieldGoalsFrom50Plus,proj_missedFieldGoalsFrom50Plus,proj_madeFieldGoalsFrom40To49,proj_attemptedFieldGoalsFrom40To49,proj_missedFieldGoalsFrom40To49,proj_madeFieldGoalsFromUnder40,proj_attemptedFieldGoalsFromUnder40,proj_missedFieldGoalsFromUnder40,proj_madeFieldGoals,proj_attemptedFieldGoals,proj_missedFieldGoals,proj_madeExtraPoints,proj_attemptedExtraPoints,proj_missedExtraPoints,proj_198,proj_199,proj_200,proj_214,proj_215,proj_216,proj_defensive0PointsAllowed,proj_defensive1To6PointsAllowed,proj_defensive7To13PointsAllowed,proj_defensive14To17PointsAllowed,proj_defensiveBlockedKickForTouchdowns,proj_defensiveTouchdowns,proj_defensiveInterceptions,proj_defensiveFumbles,proj_defensiveBlockedKicks,proj_defensiveSafeties,proj_defensiveSacks,proj_100,proj_kickoffReturnTouchdowns,proj_puntReturnTouchdowns,proj_interceptionReturnTouchdowns,proj_fumbleReturnTouchdowns,proj_defensivePlusSpecialTeamsTouchdowns,proj_defensiveForcedFumbles,proj_defensiveTotalTackles,proj_110,proj_111,proj_112,proj_defensivePassesDefensed,proj_kickoffReturnYards,proj_puntReturnYards,proj_116,proj_117,proj_puntsReturned,proj_119,proj_defensivePointsAllowed,proj_defensive18To21PointsAllowed,proj_defensive22To27PointsAllowed,proj_defensive28To34PointsAllowed,proj_defensive35To45PointsAllowed,proj_defensive45PlusPointsAllowed,proj_126,proj_defensiveYardsAllowed,proj_defensive100To199YardsAllowed,proj_defensive200To299YardsAllowed,proj_defensive300To349YardsAllowed,proj_defensive350To399YardsAllowed,proj_defensive400To449YardsAllowed,proj_defensive450To499YardsAllowed,proj_defensive500To549YardsAllowed,proj_defensive550PlusYardsAllowed,proj_137,proj_defensiveAssistedTackles,proj_defensiveSoloTackles
328,LeQuint Allen Jr.,4911851,JAX,45.18,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",8.033096694,1.994732521,0.19265629,0.007691995,6.0,3.0,1.0,1.0,,1.0,,0.014796468,0.010357528,0.00273,9.32e-05,4.221342546,8.706383019,0.844387479,0.034881718,0.036889537,0.024107312,29.0,14.0,7.0,5.0,2.0,21.67948793,0.057789299,0.001787298,28.36160157,6.827122106,0.042573714,0.001118619,0.068734093,0.185497573,0.254231666,0.031617683,0.103878641,0.135496324,0.135496324,17.0,3.848648906,8.218537453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075674434,,,,,,,,,,,838.9424354,,83.0,33.0,,,,,,,,,,,,,,,,,,,,,
329,Mason Taylor,4808766,NYJ,57.33,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,13.62154016,1.140944088,0.139043421,0.065582647,0.04285826,46.0,23.0,11.0,9.0,4.0,27.57882925,0.087238145,0.002698087,37.16289198,8.396519688,0.139043421,0.001483933,,0.337257538,0.337257538,,0.188864221,0.188864221,0.188864221,17.0,,11.98865136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Malik Davis,4240603,DAL,34.41,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",44.22761273,11.30642645,1.416996334,0.053396375,38.0,19.0,9.0,7.0,3.0,8.0,4.0,0.083066459,0.058146521,0.094613106,0.00323,4.345910571,1.738425117,0.157901722,0.005649125,0.037953699,0.024802742,5.0,2.0,1.0,1.0,,4.144729737,0.016182115,0.000500478,5.653651423,7.13031461,0.0590455,0.001456897,0.302742015,0.02837105,0.331113066,0.139261327,0.015887788,0.155149115,0.155149115,17.0,12.30533848,0.674540962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Joe Mixon,3116385,None,0.0,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Savion Williams,4431487,GB,68.99,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",8.964556155,2.764879141,0.319457627,0.008701865,9.0,4.0,2.0,1.0,,1.0,,0.016520531,0.011564372,0.005381598,0.000183653,5.243198279,15.96925194,1.987677909,0.063482387,0.136655457,0.089304341,54.0,27.0,13.0,10.0,5.0,23.9167118,0.1073486,0.00332006,36.670362,11.35094511,0.072184251,0.002636701,0.163376044,0.435874089,0.599250133,0.07515298,0.24408949,0.31924247,0.31924247,17.0,4.441840868,12.60076831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11737761,,,,,,,,,,,1295.562603,,129.0,51.0,,,,,,,,,,,,,,,,,,,,,
333,Tyquan Thornton,4362921,KC,76.37,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,21.0952189,2.947800214,0.13192064,0.213756103,0.139689613,71.0,35.0,17.0,14.0,7.0,23.80188936,0.175208279,0.005418813,43.4826932,15.06681742,0.13192064,0.001526911,,0.347025191,0.347025191,,0.194334107,0.194334107,0.194334107,17.0,,15.37022457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Devin Singletary,4040761,NYG,18.37,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",22.26077295,5.244291689,0.621069977,0.026087851,17.0,8.0,4.0,3.0,1.0,4.0,2.0,0.04132001,0.028924007,0.020002757,0.000683,4.004935449,1.549123836,0.091905045,0.004915474,0.037605771,0.024575371,5.0,2.0,1.0,1.0,,4.210339875,0.014596517,0.000451439,5.063416004,6.254864451,0.031003325,0.000866101,0.165532807,0.031308409,0.196841216,0.076145091,0.017532709,0.0936778,0.0936778,17.0,6.897689697,0.573765428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Elijah Arroyo,4678006,SEA,60.2,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,15.54319026,1.715674258,0.062362631,0.143985236,0.094094352,52.0,26.0,13.0,10.0,5.0,24.10008665,0.103282719,0.003194311,35.27987889,10.9640367,0.062362631,0.001296753,,0.294716495,0.294716495,,0.165041237,0.165041237,0.165041237,17.0,,12.33160408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Emari Demercado,4362478,KC,62.25,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",53.56795202,14.98477945,1.390161792,0.060146183,50.0,25.0,12.0,10.0,5.0,10.0,5.0,0.101111811,0.070778268,0.166853111,0.00569,4.755478622,6.346736807,0.610391223,0.027322195,0.035281104,0.023056201,21.0,10.0,5.0,4.0,2.0,15.69113116,0.045809195,0.001416779,21.7413466,6.876147082,0.087468378,0.002892439,0.508440163,0.148932356,0.657372518,0.233882475,0.083402119,0.317284594,0.317284594,17.0,14.96420171,5.651722365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Andrei Iosivas,4368003,CIN,76.34,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",2.036583696,0.656890646,0.086235296,0.005854462,2.0,1.0,,,,,,0.003739048,0.002617333,0.000240534,8.21e-06,5.483271322,18.67493129,2.786916599,0.130383196,0.103112284,0.067383878,63.0,31.0,15.0,12.0,6.0,27.29275468,0.138557651,0.004285288,45.76363071,11.63216522,0.136237659,0.001881501,0.029692846,0.397921075,0.427613922,0.013658709,0.222835802,0.236494511,0.236494511,17.0,2.637069365,14.96550539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,DJ Giddens,4874509,IND,35.19,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",33.55531944,8.32128655,1.005521441,0.049299778,28.0,14.0,7.0,5.0,2.0,6.0,3.0,0.062663125,0.043864187,0.050897957,0.00174,4.215780797,3.343458919,0.30035117,0.023888847,0.040574245,0.026515269,11.0,5.0,2.0,2.0,1.0,8.54680613,0.028191854,0.000871913,10.47955286,6.650297287,0.073188625,0.00159,0.287111501,0.073129578,0.360241079,0.132071291,0.040952563,0.173023854,0.173023854,17.0,9.636705865,2.488598265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Seth McGowan,4686468,IND,14.59,2026,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",12.58324479,3.064990003,0.395843952,0.01940786,10.0,5.0,2.0,2.0,1.0,2.0,1.0,0.023234801,0.016264361,0.006662455,0.000227364,4.140810333,1.698545591,0.156026522,0.012410053,0.042346309,0.027673313,5.0,2.0,1.0,1.0,,4.347421572,0.015851873,0.000490264,5.239776431,6.641931217,0.031817913,0.000637406,0.107666813,0.037198118,0.144864931,0.049526734,0.020830946,0.07035768,0.07035768,17.0,4.890900659,0.70127906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Ja'Tavion Sanders,4431588,CAR,77.33,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,17.87118833,2.086887531,0.126641984,0.075662708,0.049445579,60.0,30.0,15.0,12.0,6.0,35.05503347,0.128288136,0.003967674,47.0091165,8.666664144,0.126641984,0.002006519,,0.456027125,0.456027125,,0.25537519,0.25537519,0.25537519,17.0,,16.07174255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Kyle Williams,4613202,NE,22.19,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",4.133442526,1.31357115,0.192162184,0.006834117,4.0,2.0,1.0,,,,,0.007597443,0.00531821,0.001129291,3.85e-05,5.4024483,5.380785182,0.55223619,0.021185112,0.276998128,0.181018277,18.0,9.0,4.0,3.0,1.0,6.433083289,0.040629067,0.001256569,10.3754108,14.2192078,0.02801923,0.000847,0.07533061,0.117240796,0.192571406,0.034652081,0.065654846,0.100306926,0.100306926,17.0,3.220370381,3.064895797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071271182,,,,,,,,,,,636.5253802,,63.0,25.0,,,,,,,,,,,,,,,,,,,,,
342,Justin Tucker,15683,None,0.0,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Zane Gonzalez,3043234,MIA,127.36,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.746551533,8.1410756,2.394524067,7.600241056,9.3040864,1.703845344,16.25604954,16.761038,0.50498846,29.60284213,34.2062,4.603357871,24.05730592,24.72814871,0.670842785,5.746551533,8.1410756,2.394524067,1140.006117,221.1269939,1361.13311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Ben Sauls,4566158,NYG,0.0,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Jahan Dotson,4361409,ATL,74.62,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,21.06967696,1.847253175,0.108398125,0.124629049,0.081445083,71.0,35.0,17.0,14.0,7.0,28.72292624,0.174820396,0.005406816,49.27346849,12.47033486,0.108398125,0.001612274,,0.36642602,0.36642602,,0.205198571,0.205198571,0.205198571,17.0,,16.02988641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Joey Slye,3124084,TEN,123.07,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.249101985,7.7121996,2.463097615,6.977321304,8.8139424,1.836621096,14.99878199,15.878058,0.879276013,27.22520528,32.4042,5.178994724,29.0936934,30.70175291,1.608059514,5.249101985,7.7121996,2.463097615,1047.394425,242.0335009,1289.427926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Cardinals D/ST,-16022,ARI,60.7,2026,"['D/ST', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039045337,0.169762333,1.137407629,1.76552826,0.124037322,1.543606806,12.37644963,7.848677431,1.971710494,0.266868146,35.93553792,71.87107583,0.269958973,0.25931276,1.014352349,0.529254457,2.196915862,12.07488835,1031.957177,343.0,206.0,42.87471664,85.12366109,1862.272157,207.6244379,186.0,74.0,20.0,8.0,454.4946961,2.461553825,4.566606751,4.108248452,2.427601358,0.324246056,26.73498212,6285.392177,0.067857499,1.357149985,2.816086219,4.461630576,4.190200579,2.71429997,1.068755613,0.324019559,369.7289516,,
348,Brashard Smith,4596602,KC,0.99,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108011542,0.056419639,,,,,,,,,,964.6548105,56.4196394,96.0,38.0,5.0,2.0,,,,,,,,,,,,,,,,,,,
349,DeMario Douglas,4427095,NE,61.23,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",4.133442526,1.258223269,0.153531383,0.005460239,4.0,2.0,1.0,,,,,0.007597443,0.00531821,0.00102965,3.51e-05,5.174813836,15.94463056,1.502202674,0.057623778,0.264106187,0.172593393,54.0,27.0,13.0,10.0,5.0,22.73187421,0.107115127,0.003312839,31.1262324,11.92416943,0.063084017,0.002332706,0.081569398,0.448591045,0.530160443,0.037521923,0.251210985,0.288732908,0.288732908,17.0,3.159800787,12.12064402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Eli Raridon,4831959,NE,36.96,2026,"['Rookie', 'WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,8.859977146,1.088386713,0.041758034,0.125811644,0.082217909,30.0,15.0,7.0,6.0,3.0,15.55743684,0.058565718,0.001811311,20.7508216,9.681518431,0.041758034,0.000837098,,0.190249658,0.190249658,,0.106539809,0.106539809,0.106539809,17.0,,6.994899128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Zavion Thomas,4869748,CHI,35.84,2026,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,9.035404844,1.219242173,0.080995321,0.141211068,0.092281433,30.0,15.0,7.0,6.0,3.0,12.46975099,0.059458803,0.001838932,20.56258363,12.31795907,0.080995321,0.000999931,,0.22725705,0.22725705,,0.127263948,0.127263948,0.127263948,17.0,,6.426861879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111157812,0.079746598,,,,,,,,,,992.7542541,79.74659798,99.0,39.0,7.0,3.0,,,,,,,,,,,,,,,,,,,
352,Isaiah Davis,4695404,NYJ,49.43,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",39.09832619,10.48018412,1.314951728,0.148608188,35.0,17.0,8.0,7.0,3.0,7.0,3.0,0.073231979,0.051262385,0.081059407,0.002766247,4.556796858,5.610526328,0.410853661,0.050120939,0.056012974,0.036604479,19.0,9.0,4.0,3.0,1.0,12.88385818,0.041889349,0.001295547,15.92695371,7.402980244,0.198729127,0.000978513,0.16726974,0.055119485,0.222389225,0.07694408,0.030866912,0.107810992,0.107810992,17.0,11.44337179,4.585127703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Tyler Higbee,2573401,LAR,37.69,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,9.08135318,1.254616948,0.017094152,0.099196299,0.064824781,30.0,15.0,7.0,6.0,3.0,15.2933682,0.059697828,0.001846325,22.48679516,10.09476801,0.017094152,0.000660843,,0.150191636,0.150191636,,0.084107316,0.084107316,0.084107316,17.0,,7.106462921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Nick Westbrook-Ikhine,3929785,IND,59.45,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,15.85788598,1.975212351,0.1570345,0.132394506,0.08651981,53.0,26.0,13.0,10.0,5.0,21.64451616,0.106299461,0.003287612,36.67843501,12.45507452,0.1570345,0.001428164,,0.32458273,0.32458273,,0.181766329,0.181766329,0.181766329,17.0,,12.02555502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Chad Ryland,4363538,ARI,121.74,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.337301644,8.1562124,2.818910756,7.134447109,9.3213856,2.186938491,15.42170354,16.792202,1.370498464,27.89345229,34.2698,6.37634771,26.63167694,28.90396732,2.272290378,5.337301644,8.1562124,2.818910756,1071.915515,291.7483668,1363.663882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Will Shipley,4431545,PHI,26.71,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",9.250991347,2.330357093,0.299571617,0.008973659,7.0,3.0,1.0,1.0,,1.0,,0.017050946,0.011935662,0.003772497,0.000129,4.282359489,4.909457683,0.39397195,0.01766123,0.045560314,0.029773665,16.0,8.0,4.0,3.0,1.0,11.28833583,0.037955677,0.001173887,14.74453809,7.393541606,0.026634889,0.000910138,0.093165781,0.113683668,0.206849449,0.042856259,0.063662854,0.106519113,0.106519113,17.0,4.194997471,3.885896051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069295513,,,,,,,,,,,814.1150617,,81.0,32.0,,,,,,,,,,,,,,,,,,,,,
357,Mac Jones,4241464,SF,7.57,2026,"['QB', 'OP', 'BE', 'IR']",0.946522869,0.130760269,0.013204977,0.000654919,,,,,,,,0.001736728,0.00121571,-3.66e-06,-1.25e-07,2.348516488,,,,,,,,,,,,,,,,0.058104672,0.001298051,0.01120697,,0.295011563,0.005155206,,0.141381411,0.704932467,17.0,2.214396127,,22.36101934,14.74633325,7.614686087,8.570402918,0.944612702,29.0,14.0,7.0,5.0,2.0,1.0,2.0,1.0,0.086075041,0.056250039,0.217226805,0.029341646,0.057449753,0.563551056,0.659466057,1.608665597,0.283804593,0.136226205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Andre Szmyt,4258620,CLE,121.47,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.41118259,7.7121996,2.30101701,7.162556281,8.8139424,1.651386119,15.33247735,15.878058,0.545580649,27.90621622,32.4042,4.497983778,24.26719119,25.05286575,0.785674558,5.41118259,7.7121996,2.30101701,1074.493213,214.9347134,1289.427926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Elic Ayomanor,4883647,TEN,15.23,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,4.465000469,0.407545382,0.006415372,0.098843179,0.064594018,15.0,7.0,3.0,3.0,1.0,5.88963921,0.035344604,0.001093132,11.0312521,12.88788757,0.006415372,0.000472282,,0.107336709,0.107336709,,0.060108557,0.060108557,0.060108557,17.0,,2.452546882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Dyami Brown,4361577,WSH,84.35,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,23.06617366,2.667478376,0.208396227,0.232820521,0.152148211,78.0,39.0,19.0,15.0,7.0,29.57698851,0.212383869,0.006568573,46.44441953,13.2577714,0.208396227,0.002602775,,0.59153977,0.59153977,,0.331262271,0.331262271,0.331262271,17.0,,17.49590257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Max Klare,4833029,LAR,9.14,2026,"['Rookie', 'WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,2.244324202,0.360137578,0.004907167,0.094426816,0.061707924,7.0,3.0,1.0,1.0,,4.02511545,0.020233799,0.000625788,5.62169879,9.47886139,0.004907167,0.000216579,,0.049222558,0.049222558,,0.027564633,0.027564633,0.027564633,17.0,,0.967136431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Anthony Richardson Sr.,4429084,IND,0.0,2026,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Isaiah Bond,4808839,CLE,30.12,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",4.250422397,1.38351049,0.117907269,0.007150042,4.0,2.0,1.0,,,,,0.007812922,0.005469045,0.001257303,4.29e-05,5.533492001,7.650202187,0.774609931,0.055102968,0.11943697,0.07805206,26.0,13.0,6.0,5.0,2.0,9.909436446,0.052464767,0.001622622,18.11174863,13.12420115,0.06225301,0.001135458,0.077462529,0.180596172,0.258058701,0.035632764,0.101133856,0.13676662,0.13676662,17.0,3.212266018,5.01209095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Oscar Delp,4702559,NO,8.31,2026,"['Rookie', 'WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,2.146104597,0.236672958,0.012374241,0.086405178,0.056465784,7.0,3.0,1.0,1.0,,3.922465469,0.019469114,0.000602138,5.473747812,9.301236283,0.012374241,0.000211056,,0.047967266,0.047967266,,0.026861669,0.026861669,0.026861669,17.0,,0.847207811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Eli Heidenreich,5081508,PIT,0.0,2026,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
