,player_name,player_id,pro_team,projected_points,year,eligible_slots,proj_defensive0PointsAllowed,proj_defensive1To6PointsAllowed,proj_defensive7To13PointsAllowed,proj_defensive14To17PointsAllowed,proj_defensiveBlockedKickForTouchdowns,proj_defensiveTouchdowns,proj_defensiveInterceptions,proj_defensiveFumbles,proj_defensiveBlockedKicks,proj_defensiveSafeties,proj_defensiveSacks,proj_100,proj_kickoffReturnTouchdowns,proj_puntReturnTouchdowns,proj_interceptionReturnTouchdowns,proj_fumbleReturnTouchdowns,proj_defensivePlusSpecialTeamsTouchdowns,proj_defensiveForcedFumbles,proj_defensiveTotalTackles,proj_110,proj_111,proj_112,proj_defensivePassesDefensed,proj_kickoffReturnYards,proj_puntReturnYards,proj_116,proj_117,proj_puntsReturned,proj_defensivePointsAllowed,proj_defensive18To21PointsAllowed,proj_defensive22To27PointsAllowed,proj_defensive28To34PointsAllowed,proj_defensive35To45PointsAllowed,proj_defensive45PlusPointsAllowed,proj_126,proj_defensiveYardsAllowed,proj_defensive100To199YardsAllowed,proj_defensive200To299YardsAllowed,proj_defensive300To349YardsAllowed,proj_defensive350To399YardsAllowed,proj_defensive400To449YardsAllowed,proj_defensive450To499YardsAllowed,proj_defensive500To549YardsAllowed,proj_defensive550PlusYardsAllowed,proj_137,proj_210,proj_madeFieldGoalsFrom50Plus,proj_attemptedFieldGoalsFrom50Plus,proj_missedFieldGoalsFrom50Plus,proj_madeFieldGoalsFrom40To49,proj_attemptedFieldGoalsFrom40To49,proj_missedFieldGoalsFrom40To49,proj_madeFieldGoalsFromUnder40,proj_attemptedFieldGoalsFromUnder40,proj_missedFieldGoalsFromUnder40,proj_madeFieldGoals,proj_attemptedFieldGoals,proj_missedFieldGoals,proj_madeExtraPoints,proj_attemptedExtraPoints,proj_missedExtraPoints,proj_198,proj_199,proj_200,proj_214,proj_215,proj_216,proj_rushingAttempts,proj_rushingYards,proj_rushingTouchdowns,proj_rushing2PtConversions,proj_rushing40PlusYardTD,proj_rushing50PlusYardTD,proj_rushing100To199YardGame,proj_rushing200PlusYardGame,proj_rushingYardsPerAttempt,proj_receivingYards,proj_receivingTouchdowns,proj_receiving2PtConversions,proj_receiving40PlusYardTD,proj_receiving50PlusYardTD,proj_47,proj_48,proj_receivingReceptions,proj_receiving100To199YardGame,proj_receiving200PlusYardGame,proj_receivingTargets,proj_receivingYardsPerReception,proj_2PtConversions,proj_fumbleRecoveredForTD,proj_66,proj_67,proj_fumbles,proj_70,proj_71,proj_lostFumbles,proj_turnovers,proj_212,proj_213,proj_27,proj_28,proj_29,proj_30,proj_33,proj_34,proj_49,proj_50,proj_119,proj_passingAttempts,proj_passingCompletions,proj_passingIncompletions,proj_passingYards,proj_passingTouchdowns,proj_5,proj_6,proj_7,proj_8,proj_9,proj_10,proj_11,proj_12,proj_passing40PlusYardTD,proj_passing50PlusYardTD,proj_passing300To399YardGame,proj_passing400PlusYardGame,proj_passing2PtConversions,proj_passingInterceptions,proj_passingCompletionPercentage,proj_passingTimesSacked,proj_65,proj_69,proj_211
161,Elijah Arroyo,4678006,SEA,114.6,2025,"['Rookie', 'WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Spencer Rattler,4426339,NO,139.92,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Anthony Richardson Sr.,4429084,IND,68.93,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Dillon Gabriel,4427238,CLE,68.6,2025,"['Rookie', 'QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Ray-Ray McCloud III,3728262,None,110.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Trevor Etienne,4685350,CAR,23.29,2025,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.013702613,0.008106683,,,,,,,,,,53.58843492,13.98909914,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Jaylin Lane,4602667,WSH,20.6,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Isaiah Williams,4569371,NYJ,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.013308452,0.020511388,,,,,,,,,,67.54289719,16.99090072,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.115893256,0.747020504,0.003361179,0.000451626,0.000212765,0.000148936,1.9e-05,6.47e-07,6.44576338,25.63365826,0.062704519,0.007001952,0.003073403,0.002008469,5.0,2.0,2.665324538,0.015978216,0.000494,4.318593136,9.617462301,0.007453579,0.000226,0.002144457,0.049318443,0.0514629,0.00098645,0.027618328,0.028604778,0.028604778,0.156651786,1.272401956,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
169,DJ Giddens,4874509,IND,19.92,2025,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Van Jefferson,3930066,TEN,52.87,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.76602978,0.145777918,0.002295654,0.006066013,0.00396414,5.0,2.0,2.131981068,0.019498279,0.000603,3.98516844,13.02358178,0.002295654,0.000122,,0.02761472,0.02761472,,0.015464243,0.015464243,0.015464243,,1.243607843,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
171,Gabe Davis,4243537,BUF,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.384564045,0.060438799,0.004422598,0.010426691,0.006813842,1.0,,0.403334774,0.002707008,8.37e-05,0.807240878,15.8294411,0.004422598,3.22e-05,,0.007310452,0.007310452,,0.004093853,0.004093853,0.004093853,,0.225078887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Tom Kennedy,3126997,DET,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.007906492,0.005378424,,,,,,,,,,35.56621047,8.464405047,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Trey Lance,4383351,LAC,1.7,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Mason Rudolph,3116407,PIT,1.53,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Tyler Huntley,4035671,BAL,0.0,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,6.595013657,28.32722741,0.167241684,0.004335711,0.012832382,0.008982668,0.035,0.00119,4.295249242,,,,,,,,,,,,,0.047647876,0.0019,0.079471107,,0.430708256,0.036556709,,0.205150541,0.842091623,1.603706746,,5.0,2.0,1.0,1.0,1.0,,,,,26.82090107,17.93363922,8.887261846,170.2931496,0.968137724,34.0,17.0,8.0,6.0,3.0,1.0,3.0,1.0,0.104822256,0.068501345,0.072032824,0.009729746,0.043312164,0.636941082,0.668644173,2.326972532,0.351237149,0.168593831,8.843124498
176,Charlie Smyth,5208518,NO,0.0,2025,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.292213654,0.42107671,0.128863056,0.432829709,0.544461978,0.111632268,0.957179131,0.992957636,0.035778505,1.682222494,1.958496323,0.27627383,1.839012195,1.919701586,0.080689391,0.292213654,0.42107671,0.128863056,63.97224814,13.05541226,77.0276604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Kyle Juszczyk,16002,SF,25.66,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.13297305,0.604286455,0.00526078,0.000333518,0.00024416,0.000170912,1.15e-05,3.94e-07,4.544428025,10.50978797,0.062375523,0.003573015,0.004450418,0.002908348,2.0,1.0,1.276059795,0.00395697,0.000122,1.619303313,8.23612499,0.003906533,5.08e-05,0.001089027,0.010450716,0.011539744,0.000500952,0.005852401,0.006353354,0.006353354,0.154286134,0.538551151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,David Sills V,3871102,ATL,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.16127974,0.110366698,0.007732616,0.005065724,0.003310451,4.0,2.0,1.867072566,0.011425095,0.000353,3.314458517,11.86953316,0.007732616,0.000152,,0.034547805,0.034547805,,0.019346771,0.019346771,0.019346771,,1.014189236,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Terrance Ferguson,4570037,LAR,49.03,2025,"['Rookie', 'WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0855448,0.161152394,0.002475353,0.012523949,0.008184401,3.0,1.0,1.297473817,0.006996604,0.000216,2.065381316,13.16831567,0.002475353,6.95e-05,,0.015785495,0.015785495,,0.008839877,0.008839877,0.008839877,,0.765157099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Justin Tucker,15683,None,0.0,2025,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Dare Ogunbowale,2983509,HOU,14.58,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.226793245,0.897511757,0.007130962,0.000641036,0.00041679,0.000291753,2.87e-05,9.79e-07,3.957400744,1.658788058,0.009316806,0.000787945,0.001984817,0.001297078,,,0.248126088,0.000913118,2.82e-05,0.329667476,6.685262608,0.001428982,1.58e-05,0.00171843,0.001880071,0.003598501,0.000790478,0.00105284,0.001843318,0.001843318,0.17128108,0.038478763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Isaiah Bond,4808839,CLE,57.42,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.243557893,1.46268602,0.007153431,0.000492631,0.000447668,0.000313368,8.3e-05,2.83e-06,6.005496283,27.33370664,0.153054065,0.011908015,0.008833566,0.005772735,5.0,2.0,1.91550975,0.018737244,0.00058,3.595618778,14.26967764,0.012400646,0.000176,0.004506729,0.035444073,0.039950802,0.002073095,0.019848681,0.021921776,0.021921776,0.191399626,1.185320445,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
183,Jake Browning,3886812,CIN,1.99,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Max Brosmer,4573398,MIN,0.0,2025,"['Rookie', 'QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.73112616,10.46312059,0.075818089,0.005508038,0.005135148,0.003594603,0.00473,0.000161,3.83106454,,,,,,,,,,,,,0.066374106,0.00188,0.028153341,,0.426746362,0.012950537,,0.204275187,1.473838368,0.697619515,,2.0,1.0,,,,,,,,35.91842901,22.37896843,13.53946058,230.6471609,0.983418114,46.0,23.0,11.0,9.0,4.0,2.0,4.0,2.0,0.181374627,0.118528319,0.165556562,0.022362351,0.060866068,1.269563181,0.623049756,2.74866308,0.398593021,0.19132465,11.42333504
185,Ameer Abdullah,2576336,IND,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.012621625,,,,,,,,,,,50.75204709,,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.515811088,10.34856884,0.077017352,0.004910098,0.004721117,0.003304782,0.00462,0.000158,4.113412527,7.489407271,0.052931092,0.004123132,0.002031954,0.001327882,1.0,,1.354142399,0.003038815,9.4e-05,1.676819133,5.530738329,0.00903323,0.000158,0.023298788,0.012540638,0.035839426,0.010717442,0.007022757,0.0177402,0.0177402,0.681564614,0.469196523,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Kenny Pickett,4240703,LV,1.57,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Odell Beckham Jr.,16733,None,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Andre Szmyt,4258620,CLE,119.91,2025,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.293627431,0.424399556,0.130772125,0.435091705,0.548758495,0.11366679,0.962628664,1.000793371,0.038164707,1.6913478,1.973951422,0.282603622,1.435181797,1.501447354,0.066265556,0.293627431,0.424399556,0.130772125,64.31386793,13.32164151,77.63550944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Noah Gray,4240472,KC,70.89,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.42135029,0.053480738,0.002715215,0.003759962,0.002457135,2.0,1.0,1.521911342,0.005494595,0.00017,2.311444095,9.475814977,0.002715215,5.7e-05,,0.012961253,0.012961253,,0.007258302,0.007258302,0.007258302,,0.698817157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Tyler Badie,4362748,DEN,19.51,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.012240748,,,,,,,,,,,44.45324415,,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.489151873,1.925383567,0.013185489,0.000918996,0.000901117,0.000630782,0.000148,5.06e-06,3.936167215,9.945263434,0.043136078,0.003068011,0.002853349,0.001864664,1.0,,1.286550826,0.003776524,0.000117,1.708952499,7.730175315,0.003987007,6.8e-05,0.00425697,0.011196541,0.015453511,0.001958206,0.006270063,0.008228269,0.008228269,0.226440285,0.517507721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Lucas Havrisik,4245661,GB,0.0,2025,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Hunter Renfrow,3135321,None,61.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Noah Brown,3121409,WSH,102.66,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Greg Dulcich,4367209,MIA,0.0,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.21465582,0.087121746,0.004849068,0.009168134,0.005991376,3.0,1.0,1.664583541,0.008571067,0.000265,2.505437384,11.54322108,0.004849068,9.61e-05,,0.021844155,0.021844155,,0.012232727,0.012232727,0.012232727,,0.877273756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Chris Oladokun,4044111,KC,0.0,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.872229984,10.46747954,0.085493214,0.003748859,0.00540733,0.003785131,0.00473,0.000161,3.644373744,,,,,,,,,,,,,0.054289714,0.00232,0.037009857,,0.526186675,0.017024534,,0.251829407,1.390810699,0.713552027,,2.0,1.0,,,,,,,,34.57657584,21.56898533,13.00759051,212.7210112,0.995487503,42.0,21.0,10.0,8.0,4.0,2.0,4.0,2.0,0.156405916,0.102211266,0.125693467,0.016977892,0.050540855,1.138981292,0.623803393,3.387049467,0.489176819,0.234804873,10.79702963
196,Roman Wilson,4431492,PIT,69.39,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,0.00878511,,,,,,,,,,,13.82574616,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.519122,0.076283549,0.003020175,0.008804452,0.00575371,3.0,1.0,1.252864041,0.006637425,0.000205,2.174707278,13.1850875,0.003020175,0.000102,,0.023182657,0.023182657,,0.012982288,0.012982288,0.012982288,,0.704665147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Deshaun Watson,3122840,CLE,0.0,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Jonathon Brooks,4678008,CAR,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Parker Romo,4051167,None,0.0,2025,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Brady Cook,4429435,NYJ,0.0,2025,"['Rookie', 'QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.034450395,13.27017,0.057569507,0.007735353,0.005721079,0.004004756,0.00763,0.00026,4.373170847,,,,,,,,,,,,,0.10404671,0.00328,0.056555559,,0.74588646,0.026015557,,0.35689439,1.421136734,0.797224,,2.0,1.0,,,,,,,,34.03683115,21.26418279,12.77264836,194.570419,0.862496226,38.0,19.0,9.0,7.0,3.0,1.0,4.0,2.0,0.1330457,0.086945365,0.096558306,0.013042495,0.096311358,1.064242344,0.624740379,2.94875367,0.689330901,0.330878833,10.23586822
201,Demarcus Robinson,3043116,SF,24.91,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1866571,0.151312937,0.008667557,0.01629787,0.010650658,3.0,1.0,1.183296642,0.007063205,0.000218,1.943163975,14.52438594,0.008667557,0.000104,,0.023665933,0.023665933,,0.013252922,0.013252922,0.013252922,,0.737897129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Riley Leonard,4683423,IND,0.0,2025,"['Rookie', 'QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Allen Lazard,3128390,None,65.36,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Tahj Brooks,4429299,CIN,18.86,2025,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.007213861,,,,,,,,,,,26.19770516,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Graham Gano,12460,NYG,123.93,2025,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Myles Price,4430656,MIN,0.0,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.017777263,0.008126731,,,,,,,,,,75.96897852,16.54211544,7.0,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Elijah Mitchell,4241555,None,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Jalen Milroe,4432734,SEA,4.56,2025,"['Rookie', 'QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Julio Jones,13982,None,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
